delivery_id,order_id,delivery_city,delivery_region,delivery_status,shipping_company,shipped_date,delivered_date
3105,3105,Casablanca,Casablanca-Settat,delivered,Amana Express,2026-04-17,2026-04-25
3106,3106,Tétouan,Tanger-Tétouan-Al Hoceïma,DELIVERED,Amana Express,2026-04-25,2026-04-28
3107,3107,Rabat,Rabat-Salé-Kénitra,KO,AtlasShip,2026-04-17,2026-04-22
3108,3108,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-09-22,2025-09-28
3109,3109,Nador,Oriental,delivered,Amana Express,2026-05-05,2026-05-07
3110,3110,CAS,CASA-SETTAT,delivered,Tanger Delivery,2025-04-27,2025-05-02
3111,3111,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-01-25,2025-01-27
3112,3112,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-04-24,2025-04-29
3113,3113,Casablanca,Casablanca-Settat,failed,Barid Logistics,2025-05-08,
3114,3114,Agadir,Souss-Massa,in_transit,AtlasShip,2025-10-22,2025-10-24
3115,3115,Rabat,RSK,delivered,Amana Express,2025-11-14,2025-11-19
3116,3116,Tanger,Tanger-Tétouan-Al Hoceïma,KO,AtlasShip,2025-10-20,2025-10-26
3117,3117,Kénitra,Rabat-Salé-Kénitra,failed,Tanger Delivery,2026-02-04,
3118,3118,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2025-11-10,2025-10-18
3119,3119,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-06-04,2025-06-06
3120,3120,,Casablanca-Settat,delivered,Tanger Delivery,2026-03-21,2026-03-25
3121,3121,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-11-14,2025-11-15
3122,3122,Marrakech,Marrakech-Safi,delivered,Amana Express,2026-04-25,2026-02-05
3123,3123,CAS,,delivered,Amana Express,2025-06-06,2025-11-06
3124,3124,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-05-17,2026-05-20
3125,3125,Marrakech,Marrakech-Safi,delivered,Jibli,2025-08-03,2025-08-05
3126,3126,CASABLANCA,Casablanca-Settat,failed,Amana Express,2025-06-15,
3127,3127,Rabat,RSK,in_transit,Amana Express,2026-01-11,2026-01-15
3128,3128,Marrakech,Marrakech-Safi,delivered,AtlasShip,2025-08-31,2025-08-28
3129,3129,Tetouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-05-03,2025-06-05
3130,3130,Rabat,Rabat-Salé-Kénitra,livré,Barid Logistics,2026-01-14,2026-01-18
3131,3131,Tanger,Tanger Tetouan,delayed,AtlasShip,2025-04-21,2025-04-26
3132,3132,TNG,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2026-12-02,2026-02-14
3133,3133,tanger,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,2025-04-07,2025-04-12
3134,3134,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-09-14,2025-09-22
3135,3135,Tangier,Tanger-Tétouan-Al Hoceïma,KO,AtlasShip,2025-10-21,2025-10-28
3136,3136,Agadir,Souss-Massa,delivered,Barid Logistics,2025-03-26,2025-04-01
3137,3137,Marrakech,Marrakech-Safi,delayed,Amana Express,2025-11-01,2025-11-09
3138,3138,Fès,Fes Meknes,delivered,Amana Express,2025-03-22,2025-03-28
3139,3139,Meknès,Fès-Meknès,in_transit,Amana Express,2025-05-14,2025-05-19
3140,3140,Marrakech,Marrakech-Safi,delivered,Barid Logistics,2026-08-05,2026-05-09
3141,3141,Agadir,Souss-Massa,delivered,AtlasShip,2025-06-06,2025-06-13
3142,3142,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-08-07,2025-08-11
3143,3143,Agadir,Souss-Massa,delivered,Amana Express,2025-10-31,2025-11-08
3144,3144,tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-07-15,2025-07-19
3145,3145,TANGER,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-08-12,2025-12-13
3146,3146,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-09-30,2025-10-06
3147,3147,,Tanger-Tétouan-Al Hoceïma,delayed,AtlasShip,2026-02-02,2026-01-31
3148,3148,rabat,Rabat-Salé-Kénitra,failed,Jibli,2026-05-16,2026-05-22
3149,3149,Kénitra,Rabat-Salé-Kénitra,delayed,Amana Express,2025-03-04,2025-03-10
3150,3150,Rabat,Rabat-Salé-Kénitra,DELIVERED,Tanger Delivery,2025-12-20,2025-12-24
3151,3151,Fès,Fès-Meknès,delivered,Tanger Delivery,2025-09-27,2025-10-05
3152,3152,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,2025-09-11,
3153,3153,Kénitra,Rabat-Salé-Kénitra,livré,Tanger Delivery,2025-12-19,2025-12-22
3154,3154,rabat,Rabat Sale Kenitra,failed,Amana Express,2026-03-18,2026-03-25
3155,3155,Agadir,Souss-Massa,KO,Tanger Delivery,2025-06-28,2025-07-05
3156,3156,Kénitra,,delivered,Jibli,2025-02-01,2025-02-05
3157,3157,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2026-01-04,2026-10-01
3158,3158,Oujda,Oriental,delayed,Barid Logistics,2025-07-25,2025-08-02
3159,3159,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-10-13,2025-10-18
3160,3160,,Rabat-Salé-Kénitra,delivered,Amana Express,2026-03-02,2026-03-03
3161,3161,Kénitra,,delivered,Barid Logistics,2025-02-07,2025-10-02
3162,3162,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2026-02-18,2026-02-23
3163,3163,Casablanca,Casablanca-Settat,delivered,AtlasShip,2026-01-06,2026-01-10
3164,3164,Tétouan,Tanger Tetouan,failed,Amana Express,2026-01-03,
3165,3165,rabat,Rabat-Salé-Kénitra,DELIVERED,AtlasShip,2026-03-18,2026-03-21
3166,3166,Meknès,Fès-Meknès,delayed,Jibli,2025-01-11,2025-01-19
3167,3167,casa,Casablanca-Settat,failed,AtlasShip,2025-04-14,2025-04-20
3168,3168,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-09-11,2025-09-18
3169,3169,Fès,,delivered,Amana Express,2026-04-18,2026-04-24
3170,3170,CAS,CASA-SETTAT,delivered,Jibli,2026-05-17,2026-05-22
3171,3171,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-04-17,2025-04-23
3172,3172,,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-01-02,2026-02-08
3173,3173,Rabat,Rabat-Salé-Kénitra,livré,Jibli,2025-10-03,2025-10-06
3174,3174,Rabat,Rabat-Salé-Kénitra,livré,Jibli,2026-04-14,2026-04-19
3175,3175,Tanger,Tanger-Tétouan-Al Hoceïma,livré,Barid Logistics,2025-07-02,2025-07-07
3176,3176,Tanger,Tanger Tetouan,delivered,Tanger Delivery,2025-04-17,2025-04-22
3177,3177,Tanger,Tanger Tetouan,in_transit,AtlasShip,2025-05-12,2025-05-18
3178,3178,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2026-05-08,2026-05-16
3179,3179,Casablanca,Casa Settat,delivered,Barid Logistics,2026-05-13,2026-05-17
3180,3180,Fès,Fès-Meknès,DELIVERED,Amana Express,2025-01-20,2025-01-22
3181,3181,Fès,Fès-Meknès,delivered,Jibli,2025-10-17,2025-10-20
3182,3182,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-04-02,2026-04-03
3183,3183,Agadir,Souss-Massa,Livré,Amana Express,2025-10-30,2025-11-03
3184,3184,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-08-16,2025-08-19
3185,3185,CAS,Casablanca-Settat,delivered,Jibli,2025-04-13,2025-04-16
3186,3186,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,2025-11-03,2025-11-08
3187,3187,TNG,,delivered,Tanger Delivery,2025-04-18,2025-04-19
3188,3188,Fès,Fès-Meknès,KO,Amana Express,2026-04-01,2026-04-04
3189,3189,Tétouan,Tanger-Tétouan-Al Hoceima,failed,Jibli,2025-05-09,2025-09-13
3190,3190,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-09-22,2025-09-29
3191,3191,Oujda,Oriental,delivered,Tanger Delivery,2026-02-17,2026-02-19
3192,3192,Fès,Fes Meknes,delivered,AtlasShip,2025-09-10,2025-09-16
3193,3193,Rabat,RSK,delivered,Tanger Delivery,2026-01-03,2026-01-10
3194,3194,AL HOCEIMA,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-02-15,2026-02-22
3195,3195,Casablanca,Casablanca-Settat,in_transit,Tanger Delivery,2025-09-30,2025-10-08
3196,3196,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2026-05-11,2026-05-19
3197,3197,Meknès,Fès-Meknès,delivered,Amana Express,2025-10-28,2025-10-31
3198,3198,,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2026-03-27,2026-03-28
3199,3199,Oujda,Oriental,failed,Barid Logistics,2025-10-05,2025-09-30
3200,3200,Fès,Fès-Meknès,delivered,Barid Logistics,2026-04-29,2026-04-30
3201,3201,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-08-30,2025-03-09
3202,3202,Fès,Fès-Meknès,delivered,Jibli,2026-05-03,2026-05-10
3203,3203,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-07-09,2025-09-10
3204,3204,Agadir,Souss-Massa,delivered,Amana Express,2025-02-11,2025-02-14
3205,3205,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-07-20,2025-07-28
3206,3206,Fès,Fès-Meknès,failed,AtlasShip,2025-06-27,2025-06-28
3207,3207,Casablanca,Casablanca-Settat,DELIVERED,Tanger Delivery,2025-12-05,2025-12-10
3208,3208,Al Hoceïma,TTA,delivered,Amana Express,2026-02-25,2026-02-28
3209,3209,Casablanca,Casablanca-Settat,delivered,Jibli,2026-01-31,2026-08-02
3210,3210,Marrakech,Marrakech-Safi,delivered,Jibli,2025-11-01,2025-01-15
3211,3211,Fès,,delivered,AtlasShip,2025-09-03,2025-09-09
3212,3212,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-07-09,2025-07-10
3213,3213,Nador,Oriental,livré,Tanger Delivery,2025-07-08,2025-07-12
3214,3214,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-01-20,2025-01-25
3215,3215,Casablanca,Casablanca-Settat,delivered,Amana Express,2025-05-19,2025-05-25
3216,3216,Casablanca,Casablanca-Settat,delivered,AtlasShip,2026-05-10,2026-05-15
3217,3217,,Marrakech-Safi,in_transit,Tanger Delivery,2025-11-16,2025-11-20
3218,3218,CASABLANCA,Casablanca-Settat,delivered,AtlasShip,2025-02-19,2025-02-27
3219,3219,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2026-02-17,2026-02-18
3220,3220,Tétouan,Tanger Tetouan,delivered,AtlasShip,2025-11-22,2025-11-29
3221,3221,Oujda,Oriental,delivered,Amana Express,2025-02-11,2025-02-18
3222,3222,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2026-04-02,2026-04-10
3223,3223,Agadir,Souss-Massa,delivered,Jibli,2025-01-04,2025-04-04
3224,3224,,CASA-SETTAT,delivered,Barid Logistics,2026-04-08,2026-04-15
3225,3225,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-09-15,2025-09-21
3226,3226,Tanger,TTA,in_transit,AtlasShip,2026-04-12,2026-04-20
3227,3227,tanger,Tanger-Tétouan-Al Hoceïma,Livré,Tanger Delivery,2025-06-16,2025-06-19
3228,3228,tanger,TTA,delivered,AtlasShip,2025-09-29,2025-07-10
3229,3229,Marrakech,Marrakech-Safi,failed,Amana Express,2025-11-27,2025-12-03
3230,3230,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-01-08,2026-11-01
3231,3231,AL HOCEIMA,Tanger-Tétouan-Al Hoceïma,in_transit,Amana Express,2025-07-12,2025-12-12
3232,3232,Tétouan,Tanger Tetouan,failed,Tanger Delivery,2026-01-13,
3233,3233,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-11-01,2025-11-05
3234,3234,Marrakech,Marrakech-Safi,delivered,Amana Express,2025-11-22,2025-11-30
3235,3235,Marrakech,Marrakech-Safi,delivered,AtlasShip,2025-05-08,2025-05-13
3236,3236,Kénitra,Rabat-Salé-Kénitra,livré,Barid Logistics,2025-12-04,2025-12-05
3237,3237,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-05-14,2026-05-21
3238,3238,Tétouan,Tanger-Tétouan-Al Hoceima,KO,Amana Express,2025-06-08,2025-06-16
3239,3239,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,2025-04-14,
3240,3240,Nador,Oriental,in_transit,Amana Express,2026-04-26,2026-04-30
3241,3241,Rabat,Rabat-Salé-Kénitra,in_transit,Barid Logistics,2025-11-05,2025-11-11
3242,3242,Oujda,Oriental,delivered,Jibli,2025-06-06,2025-06-08
3243,3243,Oujda,Oriental,delivered,Jibli,2026-02-26,2026-03-02
3244,3244,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-01-26,2026-02-02
3245,3245,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-01-19,2025-01-23
3246,3246,Fès,Fès-Meknès,delivered,Barid Logistics,2025-07-08,2025-08-11
3247,3247,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-04-23,2026-04-29
3248,3248,Fès,Fès-Meknès,in_transit,Jibli,2025-02-01,2025-02-05
3249,3249,Fès,Fès-Meknès,delivered,Barid Logistics,2025-06-19,2025-06-26
3250,3250,CASABLANCA,Casablanca-Settat,delivered,Barid Logistics,2025-05-06,2025-05-12
3251,3251,TETOUAN,Tanger-Tétouan-Al Hoceima,delivered,Tanger Delivery,2026-05-20,2026-05-22
3252,3252,Agadir,Souss-Massa,delivered,Amana Express,2025-06-01,2025-01-11
3253,3253,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,2026-01-05,2026-01-10
3254,3254,Casablanca,Casablanca-Settat,in_transit,Tanger Delivery,2025-05-03,2025-05-11
3255,3255,Agadir,Souss-Massa,livré,Tanger Delivery,2025-06-30,2025-07-07
3256,3256,Oujda,Oriental,delivered,Barid Logistics,2025-07-01,2025-01-13
3257,3257,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-02-19,2025-02-23
3258,3258,Meknès,Fès-Meknès,failed,Jibli,2025-11-25,
3259,3259,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,2025-12-04,2025-12-07
3260,3260,Fès,Fès-Meknès,in_transit,Tanger Delivery,2025-07-10,2025-07-14
3261,3261,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-11-15,2025-11-16
3262,3262,Tetouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-07-17,2025-07-25
3263,3263,Agadir,Souss-Massa,delivered,Barid Logistics,2025-07-06,2025-06-11
3264,3264,Fès,Fès-Meknès,livré,AtlasShip,2025-10-02,2025-10-06
3265,3265,Fès,Fes Meknes,delivered,Tanger Delivery,2025-06-13,2025-06-19
3266,3266,Meknès,Fès-Meknès,DELIVERED,Barid Logistics,2025-10-23,2025-10-24
3267,3267,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2026-04-10,2026-04-18
3268,3268,Oujda,Oriental,delivered,Barid Logistics,2026-01-22,2026-01-23
3269,3269,Marrakech,Marrakech-Safi,delivered,Jibli,2026-03-30,2026-04-07
3270,3270,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-08-01,2025-04-08
3271,3271,Marrakech,Marrakech-Safi,in_transit,AtlasShip,2026-04-28,2026-04-29
3272,3272,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-02-16,2025-02-17
3273,3273,Casablanca,Casablanca-Settat,delivered,Jibli,2025-06-10,2025-10-08
3274,3274,TETOUAN,Tanger-Tétouan-Al Hoceïma,livré,Barid Logistics,2025-05-10,2025-05-13
3275,3275,,Casablanca-Settat,delivered,AtlasShip,2025-09-18,2025-09-22
3276,3276,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-06-15,2025-06-19
3277,3277,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2025-02-03,2025-02-06
3278,3278,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-07-22,2025-07-25
3279,3279,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-07-24,2025-08-01
3280,3280,Meknès,Fès-Meknès,livré,Tanger Delivery,2025-09-20,2025-09-23
3281,3281,Casablanca,Casablanca-Settat,delivered,Jibli,2026-02-05,2026-09-02
3282,3282,RABAT,RSK,delivered,Amana Express,2025-06-13,2025-06-19
3283,3283,Rabat,RSK,delivered,Jibli,2025-05-02,2025-05-06
3284,3284,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-01-23,2025-01-25
3285,3285,Marrakech,Marrakech-Safi,failed,Amana Express,2026-05-04,
3286,3286,Casablanca,Casablanca-Settat,delayed,Jibli,2025-01-12,2025-01-18
3287,3287,Tanger,Tanger Tetouan,in_transit,AtlasShip,2026-01-01,2025-12-25
3288,3288,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,2026-01-19,
3289,3289,Casablanca,Casablanca-Settat,failed,Tanger Delivery,2025-07-14,2025-07-18
3290,3290,Meknès,Fès-Meknès,delivered,Barid Logistics,2025-08-02,2025-02-16
3291,3291,Marrakech,Marrakech-Safi,delivered,AtlasShip,2026-04-24,2026-04-30
3292,3292,Agadir,Souss-Massa,delivered,Tanger Delivery,2025-09-03,2025-09-06
3293,3293,Casablanca,Casa Settat,delivered,Amana Express,2025-03-20,2025-03-28
3294,3294,Meknès,Fès-Meknès,delayed,AtlasShip,2026-02-01,2026-02-02
3295,3295,Fès,,KO,AtlasShip,2025-09-08,2025-12-09
3296,3296,Oujda,Oriental,delivered,AtlasShip,2025-10-11,2025-10-14
3297,3297,Fès,Fès-Meknès,delayed,Amana Express,2025-04-25,2025-04-30
3298,3298,,Rabat-Salé-Kénitra,in_transit,AtlasShip,2026-01-12,2026-01-13
3299,3299,TETOUAN,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-07-24,2025-07-29
3300,3300,Fès,Fès-Meknès,delivered,Barid Logistics,2026-01-02,2026-03-01
3301,3301,,Casa Settat,delivered,Amana Express,2026-04-09,2026-04-15
3302,3302,Marrakech,Marrakech-Safi,failed,Amana Express,2025-03-27,
3303,3303,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-04-19,2026-04-25
3304,3304,Fès,Fès-Meknès,delivered,Jibli,2026-01-04,2026-10-01
3305,3305,Marrakech,Marrakech-Safi,in_transit,Tanger Delivery,2025-06-06,2025-08-06
3306,3306,Rabat,Rabat-Salé-Kénitra,KO,AtlasShip,2025-10-26,2025-10-27
3307,3307,Oujda,Oriental,delivered,Amana Express,2026-05-03,2026-05-06
3308,3308,casa,Casablanca-Settat,delivered,Amana Express,2025-06-03,2025-03-08
3309,3309,Agadir,Souss-Massa,delivered,AtlasShip,2025-04-18,2025-04-19
3310,3310,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-06-22,2025-06-26
3311,3311,Oujda,Oriental,failed,AtlasShip,2025-12-09,2025-12-16
3312,3312,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-06-04,2025-06-11
3313,3313,Kénitra,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-11-13,2025-11-18
3314,3314,Nador,Oriental,Livré,Jibli,2025-01-22,2025-01-24
3315,3315,Casablanca,Casablanca-Settat,delivered,Jibli,2026-05-10,2026-05-17
3316,3316,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-10-27,2025-10-28
3317,3317,Fès,Fes Meknes,delayed,Tanger Delivery,2025-12-15,2025-12-20
3318,3318,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,2026-02-14,
3319,3319,Tnja,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-05-14,2025-05-17
3320,3320,Tanger,Tanger Tetouan,delivered,Barid Logistics,2025-07-15,2025-07-17
3321,3321,TNG,Tanger-Tétouan-Al Hoceïma,Livré,AtlasShip,2026-01-01,2026-01-02
3322,3322,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2026-01-20,2026-01-21
3323,3323,Agadir,Souss-Massa,delivered,Amana Express,2025-10-02,2025-10-03
3324,3324,Tétouan,,delivered,Amana Express,2025-11-13,2025-11-15
3325,3325,Marrakech,Marrakech-Safi,delivered,Barid Logistics,2025-06-19,2025-06-21
3326,3326,Tanger,Tanger-Tétouan-Al Hoceïma,failed,AtlasShip,2025-11-25,2025-11-30
3327,3327,Oujda,Oriental,delayed,Amana Express,2026-03-01,2026-03-02
3328,3328,CASABLANCA,CASA-SETTAT,Livré,Tanger Delivery,2025-07-24,2025-07-28
3329,3329,Marrakech,Marrakech-Safi,in_transit,Barid Logistics,2025-11-23,2025-11-26
3330,3330,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,2025-11-18,2025-11-23
3331,3331,Fès,Fès-Meknès,delivered,Tanger Delivery,2026-01-13,2026-01-14
3332,3332,Rabat,Rabat-Salé-Kénitra,in_transit,Barid Logistics,2025-02-08,2025-02-11
3333,3333,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-06-09,2025-06-16
3334,3334,Casablanca,Casablanca-Settat,delivered,AtlasShip,2025-09-16,2025-09-22
3335,3335,,Oriental,in_transit,Tanger Delivery,2025-04-24,2025-04-25
3336,3336,Fès,Fès-Meknès,in_transit,Barid Logistics,2025-07-12,2025-12-10
3337,3337,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,2025-09-22,2025-09-29
3338,3338,Tanger,TTA,delivered,AtlasShip,2026-04-02,2026-02-12
3339,3339,Fès,Fès-Meknès,delivered,Tanger Delivery,2025-07-22,2025-07-27
3340,3340,Fès,Fès-Meknès,delivered,AtlasShip,2025-04-26,2025-04-29
3341,3341,CAS,Casa Settat,delivered,Amana Express,2025-08-07,2025-10-08
3342,3342,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-05-17,2025-05-21
3343,3343,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,2025-12-22,2025-12-29
3344,3344,Fès,Fès-Meknès,Livré,Jibli,2025-12-15,2025-12-21
3345,3345,Casablanca,Casablanca-Settat,delivered,Jibli,2025-09-05,2025-05-16
3346,3346,casa,Casablanca-Settat,delivered,Barid Logistics,2026-05-06,2026-05-11
3347,3347,Rabat,RSK,delivered,Tanger Delivery,2025-09-26,2025-09-29
3348,3348,Marrakech,Marrakech-Safi,delivered,Barid Logistics,2025-01-25,2025-01-26
3349,3349,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-07-25,2025-07-26
3350,3350,Marrakech,Marrakech-Safi,KO,AtlasShip,2026-02-15,2026-02-16
3351,3351,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-06-03,2025-03-11
3352,3352,Tétouan,Tanger Tetouan,delivered,Tanger Delivery,2026-05-02,2026-02-12
3353,3353,Tnja,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,2025-01-08,2025-01-11
3354,3354,Rabat,Rabat-Salé-Kénitra,in_transit,Amana Express,2025-07-29,2025-08-05
3355,3355,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-04-15,2026-04-11
3356,3356,Agadir,Souss-Massa,livré,Barid Logistics,2025-03-09,2025-09-09
3357,3357,Agadir,Souss-Massa,delayed,Amana Express,2025-06-14,2025-06-16
3358,3358,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2025-08-31,2025-09-02
3359,3359,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2025-06-01,2025-01-07
3360,3360,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,2025-06-08,
3361,3361,Oujda,Oriental,delivered,Jibli,2026-04-28,2026-01-05
3362,3362,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,2026-03-03,2026-03-10
3363,3363,Tetouan,Tanger-Tétouan-Al Hoceïma,delayed,Amana Express,2025-10-04,2025-10-11
3364,3364,Rabat,Rabat-Salé-Kénitra,KO,AtlasShip,2025-04-05,2025-04-07
3365,3365,casa,Casablanca-Settat,livré,Jibli,2026-03-06,2026-03-13
3366,3366,Fès,Fes Meknes,livré,AtlasShip,2025-10-23,2025-10-26
3367,3367,Tanger,TTA,in_transit,Tanger Delivery,2025-02-23,2025-03-03
3368,3368,Casablanca,CASA-SETTAT,delivered,AtlasShip,2025-12-16,2025-12-18
3369,3369,Kénitra,,livré,Amana Express,2025-09-12,2025-09-18
3370,3370,Nador,Oriental,delivered,Amana Express,2025-05-02,2025-05-07
3371,3371,Al Hoceima,Tanger-Tétouan-Al Hoceïma,in_transit,Barid Logistics,2025-04-03,2025-04-08
3372,3372,CASABLANCA,Casablanca-Settat,delivered,Tanger Delivery,2026-04-13,2026-04-14
3373,3373,Fès,Fès-Meknès,Livré,AtlasShip,2025-05-08,2025-05-12
3374,3374,Fès,Fès-Meknès,delivered,Amana Express,2025-11-30,2025-12-07
3375,3375,Casablanca,Casablanca-Settat,delivered,Jibli,2025-10-30,2025-11-07
3376,3376,Tanger,Tanger-Tétouan-Al Hoceïma,KO,Amana Express,2026-01-25,2026-01-29
3377,3377,Oujda,Oriental,KO,Amana Express,2025-07-17,2025-07-20
3378,3378,,Marrakech-Safi,in_transit,Barid Logistics,2026-02-01,2026-01-04
3379,3379,Tanger,Tanger-Tétouan-Al Hoceïma,in_transit,Barid Logistics,2026-01-17,2026-01-21
3380,3380,Agadir,Souss-Massa,delivered,Barid Logistics,2025-07-24,2025-08-01
3381,3381,Nador,Oriental,in_transit,Barid Logistics,2025-02-17,2025-02-20
3382,3382,Al Hoceima,Tanger-Tétouan-Al Hoceima,DELIVERED,Amana Express,2026-04-28,2026-05-05
