sales_key,order_id,order_item_id,customer_key,product_key,date_key,region_key,payment_key,delivery_key,quantity,unit_price,discount_rate,total_amount,amount_paid,is_returned,refund_amount,delivery_delay_days,order_status,return_reason
5866,3254,6105,941,267,20250430,3,10,295,2,84.91,0.0,169.82,169.82,0,0.0,11,completed,
5867,3254,6106,941,57,20250430,3,10,295,2,191.27,0.0,382.54,382.54,0,0.0,11,completed,
5868,3255,6107,626,97,20250630,1,2,145,1,5411.25,0.03,5248.91,5248.91,1,5248.91,7,completed,Damaged product
5869,3256,6108,564,95,20250107,9,2,115,5,57.94,0.2,231.76,231.76,0,0.0,6,completed,
5870,3256,6109,564,114,20250107,9,2,115,3,12916.76,0.1,34875.25,34875.25,0,0.0,6,completed,
5871,3257,6110,906,265,20250216,11,2,78,2,937.1,0.1,1686.78,1686.78,0,0.0,7,completed,
5872,3257,6111,906,61,20250216,11,2,78,2,100.92,0.15,171.56,171.56,0,0.0,7,completed,
5873,3258,6112,318,39,20251124,7,1,214,1,442.75,0.03,429.47,0.0,0,0.0,,cancelled,
5874,3259,6113,818,51,20250212,10,6,96,5,1565.4,0.2,6261.6,6261.6,0,0.0,298,pending,
5875,3259,6114,818,274,20250212,10,6,96,4,9459.41,0.05,35945.76,35945.76,0,0.0,298,pending,
5876,3259,6115,818,112,20250212,10,6,96,2,19.89,0.05,37.79,37.79,0,0.0,298,pending,
5877,3260,6116,712,193,20250708,4,2,296,1,5501.35,0.15,4676.15,4676.15,0,0.0,6,cancelled,
5878,3260,6117,712,37,20250708,4,2,296,3,293.05,0.2,703.32,703.32,0,0.0,6,cancelled,
5879,3260,6118,712,199,20250708,4,2,296,1,316.53,0.2,253.22,253.22,0,0.0,6,cancelled,
5880,3260,6119,712,150,20250708,4,2,296,5,431.67,0.0,2158.35,2158.35,0,0.0,6,cancelled,
5881,3261,6120,960,278,20251211,3,11,89,2,1508.16,0.0,3016.32,854.92,0,0.0,4,cancelled,
5882,3262,6121,812,73,20250714,12,6,79,2,489.43,0.15,832.03,832.03,0,0.0,11,completed,
5883,3262,6122,812,178,20250714,12,6,79,5,12756.72,0.03,61870.09,61870.09,0,0.0,11,completed,
5884,3262,6123,812,203,20250714,12,6,79,4,161.27,0.0,645.08,645.08,0,0.0,11,completed,
5885,3262,6124,812,196,20250714,12,6,79,3,1176.78,0.1,3177.31,3177.31,0,0.0,11,completed,
5886,3263,6125,338,255,20250604,1,10,107,3,32.46,0.15,82.77,82.77,0,0.0,7,completed,
5887,3264,6126,769,240,20250929,4,2,90,5,50.83,0.0,254.15,254.15,0,0.0,7,returned,
5888,3264,6127,769,291,20250929,4,2,90,3,2073.23,0.0,6219.69,6219.69,0,0.0,7,returned,
5889,3265,6128,161,149,20250611,4,15,148,3,172.81,0.15,440.67,440.67,0,0.0,8,completed,
5890,3266,6129,731,126,20251021,7,2,113,2,24.09,0.15,40.95,40.95,0,0.0,3,completed,
5891,3267,6130,456,186,20260409,10,15,77,3,1485.93,0.2,3566.23,3566.23,0,0.0,9,completed,
5892,3268,6132,956,121,20260122,9,10,115,4,751.61,0.05,2856.12,32430.45,0,0.0,1,completed,
5893,3268,6133,956,132,20260122,9,10,115,4,4248.22,0.15,14443.95,164007.06,1,14443.95,1,completed,Damaged product
5894,3269,6134,250,158,20260327,6,10,132,3,35.18,0.15,89.71,89.71,0,0.0,11,completed,
5895,3270,6135,608,99,20250108,11,6,78,5,1574.13,0.05,7477.12,7477.12,0,0.0,90,completed,
5896,3271,6136,118,132,20260427,6,6,254,4,4094.11,0.0,16376.44,16376.44,0,0.0,2,completed,
5897,3272,6137,742,187,20250216,10,10,77,5,65.88,0.1,296.46,296.46,0,0.0,1,completed,
5898,3273,6138,794,222,20250410,3,1,129,4,23.46,0.15,79.76,0.0,0,0.0,181,completed,
5899,3273,6139,794,293,20250410,3,1,129,5,148.9,0.0,744.5,0.0,0,0.0,181,completed,
5900,3274,6140,715,6,20250510,12,2,118,2,1489.26,0.2,2382.82,2382.81,0,0.0,3,completed,
5901,3274,6141,715,110,20250510,12,2,118,4,64.97,0.15,220.9,220.9,0,0.0,3,completed,
5902,3275,6142,18,139,20250915,13,1,99,3,202.64,0.0,607.92,0.0,1,607.92,7,completed,Quality issue
5903,3275,6143,18,155,20250915,13,1,99,3,118.32,0.03,344.31,0.0,0,0.0,7,completed,
5904,3275,6144,18,194,20250915,13,1,99,4,14121.31,0.05,53660.98,0.0,0,0.0,7,completed,
5905,3276,6146,478,33,20251206,10,10,154,2,4514.76,0.15,7675.09,7675.09,0,0.0,4,completed,
5906,3277,6147,374,174,20250202,6,2,150,1,131.11,0.0,131.11,131.11,0,0.0,4,completed,
5907,3277,6148,374,95,20250202,6,2,150,1,64.81,0.15,55.09,55.09,0,0.0,4,completed,
5908,3278,6149,637,13,20250720,3,6,147,5,59.18,0.1,266.31,266.31,1,266.31,5,pending,Wrong item
5909,3279,6150,784,126,20250721,11,10,97,4,24.02,0.05,91.28,91.28,0,0.0,11,completed,
5910,3280,6151,445,4,20250920,7,15,151,3,2437.2,0.1,6580.44,6580.44,0,0.0,3,completed,
5911,3280,6152,445,297,20250920,7,15,151,1,190.94,0.03,185.21,185.21,0,0.0,3,completed,
5912,3281,6153,44,59,20260202,3,7,129,2,58.68,0.2,93.89,0.0,0,0.0,212,completed,
5913,3281,6154,44,229,20260202,3,7,129,3,371.68,0.15,947.78,0.0,0,0.0,212,completed,
5914,3281,6155,44,278,20260202,3,7,129,2,1577.21,0.0,3154.42,0.0,0,0.0,212,completed,
5915,3282,6156,138,66,20251006,10,10,77,1,14108.97,0.15,11992.62,11992.62,1,11992.62,4,completed,Damaged product
5916,3282,6158,138,160,20251006,10,10,77,3,101.72,0.2,244.13,244.13,0,0.0,4,completed,
5917,3282,6159,138,198,20251006,10,10,77,3,538.24,0.15,1372.51,1372.51,0,0.0,4,completed,
5918,3283,6160,460,222,20250501,10,14,136,3,22.13,0.03,64.4,64.4,0,0.0,5,pending,
5919,3283,6161,460,246,20250501,10,14,136,3,1339.55,0.0,4018.65,4018.65,0,0.0,5,pending,
5920,3284,6162,591,217,20250120,5,14,149,1,1376.81,0.0,1376.81,1376.81,0,0.0,5,completed,
5921,3284,6163,591,228,20250120,5,14,149,3,3890.38,0.0,11671.14,11671.14,1,11671.14,5,completed,Late delivery
5922,3284,6164,591,221,20250120,5,14,149,4,67.69,0.1,243.68,243.68,0,0.0,5,completed,
5923,3285,6165,605,137,20260402,6,11,169,1,1078.44,0.03,1046.09,0.0,0,0.0,,cancelled,
5924,3285,6166,605,243,20260402,6,11,169,3,1436.84,0.05,4094.99,0.0,0,0.0,,cancelled,
5925,3285,6167,605,19,20260402,6,11,169,5,2260.35,0.05,10736.66,0.0,0,0.0,,cancelled,
5926,3286,6168,309,157,20250109,3,6,44,5,74.05,0.15,314.71,314.71,0,0.0,9,completed,
5927,3287,6169,646,36,20251229,11,2,258,4,3501.67,0.1,12606.01,12606.01,0,0.0,6,completed,
5928,3287,6171,646,75,20251229,11,2,258,5,172.29,0.0,861.45,861.45,0,0.0,6,completed,
5929,3288,6172,670,218,20260117,12,6,232,5,1634.17,0.0,8170.85,0.0,0,0.0,,cancelled,
5930,3289,6174,191,104,20250711,3,4,223,3,1178.56,0.15,3005.33,785.83,0,0.0,7,completed,
5931,3289,6175,191,87,20250711,3,4,223,5,343.49,0.0,1717.45,449.08,0,0.0,7,completed,
5932,3290,6176,8,24,20250208,7,2,113,5,866.12,0.2,3464.48,3464.48,0,0.0,8,completed,
5933,3291,6177,708,288,20260422,6,10,92,3,106.99,0.05,304.92,304.92,1,304.92,8,completed,Wrong item
5934,3291,6178,708,147,20260422,6,10,92,4,1712.55,0.2,5480.16,5480.16,0,0.0,8,completed,
5935,3292,6179,768,112,20250109,1,10,145,1,20.53,0.03,19.91,19.91,0,0.0,240,completed,
5936,3293,6180,90,299,20250318,3,10,70,1,226.55,0.1,203.9,0.0,1,203.9,10,cancelled,Quality issue
5937,3294,6181,819,104,20260129,7,6,20,4,1157.4,0.0,4629.6,4629.6,0,0.0,4,completed,
5938,3295,6182,273,138,20250905,4,6,181,4,2010.64,0.03,7801.28,7801.28,0,0.0,95,completed,
5939,3296,6183,12,151,20251009,9,6,95,3,278.48,0.15,710.12,710.12,0,0.0,5,completed,
5940,3296,6184,12,253,20251009,9,6,95,2,46.23,0.15,78.59,78.59,0,0.0,5,completed,
5941,3296,6185,12,68,20251009,9,6,95,2,2919.85,0.15,4963.74,4963.75,0,0.0,5,completed,
5942,3297,6186,228,16,20250423,4,4,4,5,49.72,0.2,198.88,53.52,0,0.0,7,cancelled,
5943,3297,6187,228,249,20250423,4,4,4,3,874.02,0.05,2490.96,670.4,0,0.0,7,cancelled,
5944,3298,6188,633,282,20260109,17,5,260,1,1891.73,0.0,1891.73,750.46,1,1891.73,4,completed,Customer changed mind
5945,3299,6189,602,194,20250722,12,6,79,5,13832.86,0.03,67089.37,67089.37,0,0.0,7,completed,
5946,3299,6190,602,176,20250722,12,6,79,4,41.65,0.05,158.27,158.27,0,0.0,7,completed,
5947,3300,6191,978,247,20260101,4,6,110,2,272.17,0.0,544.34,544.34,0,0.0,59,returned,
5948,3301,6192,630,19,20260408,13,2,80,5,2102.04,0.0,10510.2,10510.2,0,0.0,7,completed,
5949,3301,6193,630,172,20260408,13,2,80,2,186.31,0.1,335.36,335.36,0,0.0,7,completed,
5950,3302,6195,901,206,20250326,6,10,169,3,151.32,0.2,363.17,0.0,0,0.0,,cancelled,
5951,3303,6196,564,40,20260418,11,16,78,1,1392.1,0.05,1322.49,0.0,0,0.0,7,completed,
5952,3305,6198,62,278,20250606,6,15,298,4,1577.35,0.2,5047.52,5047.52,0,0.0,61,completed,
5953,3306,6199,861,280,20251024,10,10,187,4,483.92,0.03,1877.61,1877.61,0,0.0,3,completed,
5954,3306,6200,861,209,20251024,10,10,187,1,8127.81,0.15,6908.64,6908.64,0,0.0,3,completed,
5955,3307,6201,839,1,20260503,9,6,76,1,6902.19,0.1,6211.97,6211.97,0,0.0,3,completed,
5956,3307,6202,839,146,20260503,9,6,76,2,15921.78,0.0,31843.56,31843.56,0,0.0,3,completed,
5957,3308,6203,495,23,20250403,3,6,70,4,283.51,0.1,1020.64,1020.64,1,1020.64,64,completed,Wrong item
5958,3308,6204,495,187,20250403,3,6,70,4,71.5,0.0,286.0,286.0,0,0.0,64,completed,
5959,3309,6205,67,17,20250416,1,10,87,4,7857.24,0.03,30486.09,30486.09,0,0.0,3,completed,
5960,3309,6206,67,256,20250416,1,10,87,3,41.15,0.2,98.76,98.76,0,0.0,3,completed,
5961,3309,6207,67,86,20250416,1,10,87,1,1397.77,0.05,1327.88,1327.88,0,0.0,3,completed,
5962,3310,6208,566,208,20250620,11,2,78,4,53.71,0.2,171.87,171.87,0,0.0,6,completed,
5963,3311,6209,671,259,20251209,9,6,186,4,234.7,0.05,891.86,891.86,0,0.0,7,completed,
5964,3311,6210,671,145,20251209,9,6,186,3,5376.93,0.05,15324.25,15324.25,0,0.0,7,completed,
5965,3312,6211,308,8,20250406,10,15,116,1,401.04,0.15,340.88,340.88,0,0.0,66,completed,
5966,3312,6212,308,66,20250406,10,15,116,2,14019.39,0.0,28038.78,28038.78,0,0.0,66,completed,
5967,3313,6213,465,185,20251112,5,15,111,5,660.26,0.05,3136.24,3136.24,0,0.0,6,completed,
5968,3314,6214,355,97,20250121,8,2,134,5,5726.34,0.05,27200.11,27200.12,0,0.0,3,completed,
5969,3314,6215,355,47,20250121,8,2,134,1,48.32,0.05,45.9,45.9,0,0.0,3,completed,
5970,3315,6217,182,266,20260510,3,15,129,5,2079.65,0.03,10086.3,10086.3,0,0.0,7,pending,
5971,3316,6218,60,226,20251025,11,16,117,1,13746.81,0.2,10997.45,4487.07,0,0.0,3,completed,
5972,3318,6220,358,141,20260211,11,15,204,1,205.79,0.15,174.92,0.0,0,0.0,,cancelled,
5973,3318,6221,358,66,20260211,11,15,204,4,15145.49,0.15,51494.67,0.0,0,0.0,,cancelled,
5974,3318,6222,358,33,20260211,11,15,204,2,4494.67,0.05,8539.87,0.0,0,0.0,,cancelled,
5975,3319,6223,303,22,20250512,11,10,117,5,897.91,0.2,3591.64,3591.64,0,0.0,5,completed,
5976,3320,6224,736,29,20250714,11,6,117,2,41.17,0.2,65.87,65.87,0,0.0,3,completed,
5977,3321,6225,548,295,20260101,11,10,97,1,346.66,0.1,311.99,311.99,0,0.0,1,completed,
5978,3322,6226,138,30,20260120,10,7,116,2,154.88,0.2,247.81,0.0,1,247.81,1,cancelled,Wrong item
5979,3323,6227,111,195,20250210,1,11,68,2,906.81,0.05,1722.94,0.0,0,0.0,235,completed,
5980,3324,6229,307,55,20251112,12,15,79,3,500.79,0.03,1457.3,1457.3,0,0.0,3,completed,
5981,3324,6230,307,234,20251112,12,15,79,1,921.35,0.15,783.15,783.15,0,0.0,3,completed,
5982,3325,6231,721,219,20250617,6,10,112,2,128.2,0.2,205.12,205.12,0,0.0,4,completed,
5983,3325,6232,721,252,20250617,6,10,112,3,420.48,0.03,1223.6,1223.6,0,0.0,4,completed,
5984,3326,6233,639,272,20251124,11,10,188,3,30.29,0.05,86.33,86.33,0,0.0,6,returned,
5985,3327,6234,915,128,20260301,9,15,9,4,100.13,0.0,400.52,400.52,0,0.0,1,completed,
5986,3328,6235,450,176,20250721,3,10,147,4,39.25,0.2,125.6,125.6,1,125.6,7,pending,Wrong item
5987,3328,6236,450,260,20250721,3,10,147,5,1412.66,0.15,6003.81,6003.81,0,0.0,7,pending,
5988,3329,6237,858,22,20251121,6,15,267,3,898.5,0.2,2156.4,2156.4,0,0.0,5,returned,
5989,3330,6238,596,173,20251118,6,15,150,1,231.2,0.15,196.52,0.0,0,0.0,5,cancelled,
5990,3330,6239,596,230,20251118,6,15,150,1,1408.17,0.05,1337.76,0.0,0,0.0,5,cancelled,
5991,3331,6240,106,145,20260110,4,2,148,5,5477.62,0.1,24649.29,24649.29,0,0.0,4,pending,
5992,3332,6241,725,75,20250208,10,10,271,3,166.21,0.05,473.7,473.7,0,0.0,3,completed,
5993,3333,6242,233,103,20250606,12,10,98,2,443.73,0.03,860.84,860.84,0,0.0,10,completed,
5994,3334,6243,785,251,20250916,3,6,89,2,236.67,0.1,426.01,426.01,0,0.0,6,completed,
5995,3334,6244,785,216,20250916,3,6,89,1,1691.95,0.05,1607.35,1607.35,0,0.0,6,completed,
5996,3335,6246,526,33,20250422,16,15,306,1,4708.87,0.03,4567.6,191466.04,0,0.0,3,completed,
5997,3336,6247,238,257,20251205,4,10,265,5,3858.78,0.0,19293.9,19293.9,0,0.0,5,completed,
5998,3337,6248,593,142,20250921,10,6,154,5,72.25,0.05,343.19,343.19,0,0.0,8,completed,
5999,3338,6249,750,40,20260402,11,2,97,2,1374.4,0.2,2199.04,2199.04,0,0.0,3,completed,
6000,3338,6250,750,252,20260402,11,2,97,2,415.49,0.0,830.98,830.98,0,0.0,3,completed,
6001,3339,6251,561,177,20250720,4,3,148,3,7974.25,0.05,22726.61,0.0,0,0.0,7,completed,
6002,3340,6252,640,43,20250424,4,10,90,4,86.85,0.03,336.98,336.98,0,0.0,5,completed,
6003,3341,6253,764,73,20250805,3,6,70,1,498.22,0.0,498.22,498.22,1,498.22,64,completed,Late delivery
6004,3342,6254,983,4,20250516,12,16,156,4,2431.19,0.1,8752.28,4859.47,1,8752.28,5,completed,Wrong item
6005,3343,6255,624,285,20251220,10,15,116,3,159.16,0.05,453.61,453.61,0,0.0,9,completed,
6006,3343,6256,624,96,20251220,10,15,116,2,109.5,0.03,212.43,212.43,1,212.43,9,completed,Damaged product
6007,3344,6257,466,84,20251213,4,6,130,1,1873.81,0.05,1780.12,1780.12,0,0.0,8,completed,
6008,3345,6258,452,57,20250508,3,2,129,3,179.02,0.03,520.95,520.95,0,0.0,8,completed,
6009,3345,6259,452,35,20250508,3,2,129,1,2071.54,0.15,1760.81,1760.81,1,1760.81,8,completed,Quality issue
6010,3345,6260,452,287,20250508,3,2,129,4,64.91,0.15,220.69,220.69,0,0.0,8,completed,
6011,3346,6261,711,123,20260505,3,15,109,3,222.46,0.05,634.01,634.01,0,0.0,6,completed,
6012,3347,6262,867,53,20250925,10,15,154,3,846.02,0.03,2461.92,2461.92,0,0.0,4,pending,
6013,3347,6263,867,26,20250925,10,15,154,5,936.46,0.15,3979.95,3979.96,0,0.0,4,pending,
6014,3347,6264,867,173,20250925,10,15,154,2,232.85,0.05,442.41,442.41,0,0.0,4,pending,
6015,3348,6265,187,156,20250123,6,10,112,1,311.7,0.0,311.7,311.7,0,0.0,3,completed,
6016,3349,6266,240,197,20250722,2,15,88,4,848.8,0.03,3293.34,3293.34,0,0.0,4,completed,
6017,3349,6267,240,7,20250722,2,15,88,5,147.87,0.1,665.42,665.42,0,0.0,4,completed,
6018,3350,6268,689,277,20260212,6,10,183,4,287.95,0.1,1036.62,1036.62,0,0.0,4,completed,
6019,3350,6269,689,145,20260212,6,10,183,3,5103.37,0.0,15310.11,15310.11,0,0.0,4,completed,
6020,3351,6270,652,273,20250303,11,15,137,3,5406.35,0.1,14597.15,14597.15,0,0.0,8,completed,
6021,3352,6271,81,129,20260202,12,6,156,4,7982.74,0.1,28737.86,28737.86,0,0.0,10,pending,
6022,3353,6272,199,114,20250106,11,2,51,5,12773.29,0.0,63866.45,63866.45,0,0.0,5,completed,
6023,3353,6273,199,291,20250106,11,2,51,3,2141.94,0.03,6233.05,6233.05,0,0.0,5,completed,
6024,3353,6274,199,192,20250106,11,2,51,2,103.79,0.03,201.35,201.35,0,0.0,5,completed,
6025,3354,6275,763,251,20250728,10,6,245,4,252.15,0.0,1008.6,1008.6,0,0.0,8,completed,
6026,3355,6277,377,98,20260414,11,2,97,1,12707.19,0.05,12071.83,12071.83,0,0.0,4,completed,
6027,3355,6278,377,3,20260414,11,2,97,1,649.69,0.15,552.24,552.24,0,0.0,4,completed,
6028,3356,6279,454,4,20250831,1,8,107,3,2322.42,0.03,6758.24,3661.97,0,0.0,9,returned,
6029,3356,6280,454,263,20250831,1,8,107,2,233.1,0.0,466.2,252.61,0,0.0,9,returned,
6030,3357,6281,321,16,20251206,1,1,1,5,46.08,0.15,195.84,128.96,0,0.0,4,completed,
6031,3358,6282,141,137,20250828,12,10,138,1,1173.85,0.2,939.08,939.08,0,0.0,5,completed,
6032,3359,6283,786,136,20250104,12,2,79,5,395.88,0.15,1682.49,1682.49,0,0.0,3,completed,
6033,3360,6284,367,220,20250608,11,6,204,3,236.51,0.1,638.58,0.0,0,0.0,,cancelled,
6034,3361,6285,115,141,20260427,9,9,135,5,191.72,0.1,862.74,337.63,0,0.0,4,completed,
6035,3361,6286,115,13,20260427,9,9,135,4,58.51,0.2,187.23,73.27,0,0.0,4,completed,
6036,3361,6287,115,108,20260427,9,9,135,1,508.08,0.2,406.46,159.07,0,0.0,4,completed,
6037,3362,6288,495,131,20260302,11,10,78,3,1106.99,0.05,3154.92,3154.92,0,0.0,8,completed,
6038,3363,6289,235,296,20251004,12,15,12,3,337.51,0.15,860.65,860.65,0,0.0,7,completed,
6039,3363,6290,235,85,20251004,12,15,12,1,1049.29,0.2,839.43,839.43,0,0.0,7,completed,
6040,3363,6291,235,231,20251004,12,15,12,2,502.32,0.2,803.71,803.71,0,0.0,7,completed,
6041,3363,6292,235,275,20251004,12,15,12,3,1499.24,0.03,4362.79,4362.79,0,0.0,7,completed,
6042,3364,6293,791,282,20250304,10,10,187,3,1857.42,0.03,5405.09,5405.09,0,0.0,34,completed,
6043,3364,6294,791,276,20250304,10,10,187,3,3987.07,0.1,10765.09,10765.09,0,0.0,34,completed,
6044,3364,6295,791,271,20250304,10,10,187,4,85.86,0.03,333.14,333.14,0,0.0,34,completed,
6045,3365,6296,607,185,20260304,3,15,129,5,680.84,0.05,3233.99,3233.99,0,0.0,9,pending,
6046,3366,6297,754,194,20251020,4,1,90,5,13032.89,0.1,58648.0,0.0,0,0.0,6,returned,
6047,3366,6298,754,58,20251020,4,1,90,3,884.54,0.1,2388.26,0.0,0,0.0,6,returned,
6048,3366,6299,754,109,20251020,4,1,90,4,233.91,0.15,795.29,0.0,0,0.0,6,returned,
6049,3367,6300,591,222,20250222,11,10,303,4,22.25,0.15,75.65,0.0,0,0.0,9,cancelled,
6050,3368,6301,678,6,20251216,3,4,89,1,1505.91,0.1,1355.32,581.16,0,0.0,2,completed,
6051,3369,6302,967,263,20250911,5,17,72,3,246.38,0.1,665.23,0.0,0,0.0,7,completed,
6052,3370,6303,212,108,20250430,8,6,75,1,491.31,0.2,393.05,393.05,0,0.0,7,completed,
6053,3371,6304,32,159,20250331,2,15,263,4,41.9,0.1,150.84,150.84,0,0.0,8,completed,
6054,3372,6305,618,56,20260413,3,6,147,1,1024.4,0.05,973.18,973.18,0,0.0,1,completed,
6055,3372,6306,618,225,20260413,3,6,147,4,7081.28,0.03,27475.37,27475.37,1,27475.37,1,completed,Wrong item
6056,3373,6307,662,58,20250605,4,2,90,5,923.52,0.1,4155.84,4155.84,0,0.0,4,pending,
6057,3374,6308,172,214,20251129,4,6,71,2,394.39,0.15,670.46,670.46,0,0.0,8,completed,
6058,3374,6309,172,78,20251129,4,6,71,2,108.37,0.15,184.23,184.23,0,0.0,8,completed,
6059,3375,6311,457,159,20251028,3,15,129,4,45.42,0.05,172.6,172.6,0,0.0,10,completed,
6060,3375,6312,457,249,20251028,3,15,129,3,842.57,0.2,2022.17,2022.16,1,2022.17,10,completed,Late delivery
6061,3376,6313,632,18,20260122,11,10,174,4,15393.51,0.05,58495.34,58495.34,0,0.0,7,completed,
6062,3377,6314,843,34,20250716,9,10,172,1,6216.13,0.05,5905.32,5905.32,0,0.0,4,completed,
6063,3378,6315,445,30,20260101,15,7,275,4,140.26,0.2,448.83,0.0,0,0.0,3,completed,
6064,3378,6316,445,90,20260101,15,7,275,2,789.43,0.0,1578.86,0.0,0,0.0,3,completed,
6065,3379,6317,33,153,20260115,11,10,272,1,588.98,0.1,530.08,530.08,0,0.0,6,completed,
6066,3379,6318,33,90,20260115,11,10,272,3,821.32,0.15,2094.37,2094.37,1,2094.37,6,completed,Customer changed mind
6067,3380,6319,411,183,20250721,1,3,107,3,351.42,0.15,896.12,0.0,0,0.0,11,completed,
6068,3381,6320,158,126,20250215,8,15,269,1,25.74,0.15,21.88,21.88,1,21.88,5,completed,Customer changed mind
6069,3381,6321,158,156,20250215,8,15,269,1,336.39,0.03,326.3,326.3,0,0.0,5,completed,
6070,3382,6323,51,281,20260427,2,6,69,3,649.24,0.1,1752.95,130752.84,0,0.0,8,completed,
6071,3382,6324,51,72,20260427,2,6,69,3,325.41,0.0,976.23,72817.17,0,0.0,8,completed,
6072,3383,6326,770,184,20250824,3,2,89,2,981.91,0.1,1767.44,1767.44,0,0.0,7,completed,
6073,3383,6327,770,163,20250824,3,2,89,2,726.71,0.0,1453.42,1453.42,0,0.0,7,completed,
6074,3384,6328,878,106,20250908,3,15,16,4,1785.62,0.05,6785.36,6785.36,0,0.0,9,completed,
6075,3384,6329,878,176,20250908,3,15,16,1,43.96,0.05,41.76,41.76,1,41.76,9,completed,Damaged product
6076,3385,6330,624,175,20250612,10,2,10,5,68.28,0.03,331.16,331.16,0,0.0,6,pending,
6077,3386,6331,305,228,20250506,11,7,174,2,4177.03,0.0,8354.06,0.0,1,8354.06,,cancelled,Wrong item
6078,3387,6332,915,122,20250729,16,2,141,5,1429.6,0.0,7148.0,7148.0,0,0.0,4,completed,
6079,3388,6333,426,58,20250717,10,11,288,4,863.15,0.03,3349.02,0.0,0,0.0,8,completed,
6080,3389,6335,215,210,20260518,12,2,175,2,16575.2,0.0,33150.4,0.0,0,0.0,,cancelled,
6081,3389,6336,215,194,20260518,12,2,175,5,13264.07,0.05,63004.33,0.0,0,0.0,,cancelled,
6082,3390,6337,613,274,20260327,9,15,76,2,9077.86,0.05,17247.93,17247.93,0,0.0,6,cancelled,
6083,3391,6338,448,238,20250916,3,6,129,3,133.62,0.05,380.82,380.82,0,0.0,8,completed,
6084,3391,6339,448,267,20250916,3,6,129,3,79.8,0.05,227.43,227.43,0,0.0,8,completed,
6085,3392,6340,61,121,20260429,3,2,129,3,765.71,0.15,1952.56,1952.56,0,0.0,8,completed,
6086,3393,6341,553,39,20260105,3,2,129,3,475.4,0.03,1383.41,1383.42,0,0.0,9,completed,
6087,3393,6342,553,163,20260105,3,2,129,1,690.88,0.1,621.79,621.79,0,0.0,9,completed,
6088,3394,6343,453,225,20250527,11,8,137,4,6556.0,0.15,22290.4,5356.2,0,0.0,1,returned,
6089,3394,6344,453,288,20250527,11,8,137,3,107.04,0.2,256.9,61.73,0,0.0,1,returned,
6090,3395,6345,146,73,20260414,4,2,211,4,553.02,0.15,1880.27,1880.27,0,0.0,3,completed,
6091,3396,6346,970,6,20251107,3,15,109,2,1537.25,0.15,2613.32,2613.32,0,0.0,4,completed,
6092,3396,6347,970,27,20251107,3,15,109,2,81.19,0.03,157.51,157.51,0,0.0,4,completed,
6093,3397,6348,183,111,20250524,2,3,88,2,20.97,0.1,37.75,17.41,0,0.0,9,cancelled,
6094,3398,6349,15,221,20260327,13,6,119,4,69.55,0.1,250.38,250.38,0,0.0,5,completed,
6095,3398,6350,15,147,20260327,13,6,119,3,1736.12,0.1,4687.52,4687.52,0,0.0,5,completed,
6096,3398,6351,15,212,20260327,13,6,119,3,2558.69,0.0,7676.07,7676.07,0,0.0,5,completed,
6097,3398,6352,15,202,20260327,13,6,119,1,2266.65,0.05,2153.32,2153.32,0,0.0,5,completed,
6098,3399,6353,209,94,20251217,6,16,92,2,114.57,0.0,229.14,0.0,0,0.0,7,completed,
6099,3400,6354,409,30,20250501,3,9,70,5,148.04,0.03,717.99,162.68,0,0.0,3,completed,
6100,3401,6355,69,163,20250830,11,6,231,2,746.17,0.1,1343.11,0.0,0,0.0,,cancelled,
6101,3401,6356,69,267,20250830,11,6,231,4,85.34,0.0,341.36,0.0,0,0.0,,cancelled,
6102,3402,6357,559,186,20260122,6,6,73,5,1456.44,0.03,7063.73,7063.74,0,0.0,11,completed,
6103,3402,6358,559,7,20260122,6,6,73,1,150.07,0.1,135.06,135.06,0,0.0,11,completed,
6104,3403,6360,533,290,20250923,4,10,71,3,12006.72,0.2,28816.13,28816.13,0,0.0,8,completed,
6105,3404,6361,446,56,20260513,11,15,78,5,999.64,0.0,4998.2,4998.2,0,0.0,8,completed,
6106,3405,6362,70,52,20251019,1,11,127,5,1254.04,0.2,5016.16,0.0,0,0.0,7,completed,
6107,3405,6363,70,84,20251019,1,11,127,2,1813.89,0.15,3083.61,0.0,0,0.0,7,completed,
6108,3406,6364,957,274,20250516,11,15,246,4,8335.79,0.2,26674.53,26674.52,0,0.0,5,completed,
6109,3406,6366,957,225,20250516,11,15,246,1,6857.92,0.2,5486.34,5486.34,0,0.0,5,completed,
6110,3406,6367,957,279,20250516,11,15,246,2,341.0,0.05,647.9,647.9,0,0.0,5,completed,
6111,3407,6368,937,233,20251123,10,6,271,2,264.57,0.03,513.27,513.27,0,0.0,6,completed,
6112,3407,6369,937,271,20251123,10,6,271,5,85.36,0.0,426.8,426.8,1,426.8,6,completed,Wrong item
6113,3409,6371,922,86,20250714,5,2,131,5,1470.5,0.1,6617.25,6617.25,0,0.0,5,completed,
6114,3409,6372,922,77,20250714,5,2,131,2,70.49,0.0,140.98,140.98,0,0.0,5,completed,
6115,3409,6373,922,21,20250714,5,2,131,2,119.42,0.15,203.01,203.01,1,203.01,5,completed,Customer changed mind
